,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
4413,Male,41,1,28.0,1,1-2 Year,Yes,37612.0,26.0,90,0
4414,Male,57,1,8.0,1,1-2 Year,No,35992.0,26.0,112,0
4415,Male,55,1,28.0,0,1-2 Year,Yes,25241.0,55.0,254,0
4416,Female,44,1,28.0,0,1-2 Year,Yes,67442.0,26.0,197,0
4417,Female,64,1,28.0,1,1-2 Year,No,34705.0,26.0,31,0
4418,Female,25,1,37.0,1,< 1 Year,No,10576.0,152.0,16,0
4419,Male,22,1,32.0,1,< 1 Year,No,26335.0,160.0,150,0
4420,Male,58,1,6.0,0,1-2 Year,Yes,2630.0,26.0,264,1
4421,Male,25,1,28.0,1,< 1 Year,No,57471.0,152.0,83,0
4422,Female,26,1,30.0,0,< 1 Year,Yes,32537.0,152.0,18,0
4423,Male,48,1,46.0,1,1-2 Year,Yes,23914.0,26.0,195,0
4424,Male,47,1,28.0,0,1-2 Year,Yes,39585.0,26.0,184,0
4425,Female,25,1,6.0,1,< 1 Year,No,24204.0,152.0,142,0
4426,Male,27,1,12.0,0,1-2 Year,Yes,28029.0,26.0,143,0
4427,Male,78,0,8.0,0,1-2 Year,No,69183.0,7.0,41,0
4428,Female,20,1,35.0,0,< 1 Year,Yes,34361.0,160.0,207,0
4429,Male,28,1,37.0,1,< 1 Year,No,30743.0,152.0,285,0
4430,Female,26,1,42.0,1,< 1 Year,No,31558.0,152.0,158,0
4431,Male,29,1,46.0,0,< 1 Year,Yes,46518.0,124.0,72,1
4432,Female,49,1,47.0,1,1-2 Year,Yes,2630.0,156.0,185,0
4433,Female,20,1,45.0,0,< 1 Year,Yes,21332.0,160.0,223,0
4434,Female,42,1,28.0,0,1-2 Year,Yes,47549.0,26.0,228,1
4435,Female,25,1,11.0,1,< 1 Year,No,32324.0,152.0,291,0
4436,Male,58,1,8.0,0,1-2 Year,Yes,65869.0,124.0,258,0
4437,Male,23,1,46.0,1,< 1 Year,No,26258.0,152.0,250,0
4438,Male,23,1,36.0,0,< 1 Year,Yes,38731.0,26.0,274,0
4439,Female,25,1,28.0,1,< 1 Year,No,22342.0,152.0,210,0
4440,Female,66,1,28.0,0,1-2 Year,Yes,24046.0,26.0,209,0
4441,Male,35,1,28.0,1,1-2 Year,No,26811.0,44.0,253,0
4442,Male,23,1,37.0,1,< 1 Year,No,25180.0,152.0,159,0
4443,Female,26,1,5.0,1,< 1 Year,No,2630.0,152.0,101,0
4444,Female,57,1,28.0,0,1-2 Year,Yes,51112.0,26.0,79,0
4445,Female,25,1,25.0,1,< 1 Year,No,33624.0,152.0,172,0
4446,Male,30,1,30.0,1,< 1 Year,No,2630.0,152.0,151,0
4447,Female,28,1,13.0,1,< 1 Year,No,2630.0,160.0,78,0
4448,Female,53,1,0.0,0,1-2 Year,Yes,2630.0,122.0,21,0
4449,Male,65,1,28.0,0,> 2 Years,Yes,41629.0,124.0,80,0
4450,Female,40,1,16.0,1,1-2 Year,No,30795.0,152.0,21,0
4451,Female,44,1,28.0,0,1-2 Year,Yes,38676.0,26.0,220,0
4452,Female,63,1,28.0,1,1-2 Year,No,69856.0,26.0,201,0
4453,Male,22,1,33.0,1,< 1 Year,No,24608.0,152.0,62,0
4454,Male,28,1,41.0,0,1-2 Year,Yes,28292.0,154.0,255,0
4455,Female,37,1,3.0,0,1-2 Year,Yes,45644.0,124.0,130,0
4456,Male,52,1,28.0,0,> 2 Years,Yes,36583.0,26.0,217,1
4457,Male,28,1,7.0,1,< 1 Year,No,33114.0,152.0,36,0
4458,Female,41,1,41.0,1,1-2 Year,No,30133.0,152.0,61,0
4459,Female,23,1,28.0,0,1-2 Year,Yes,40754.0,124.0,220,0
4460,Male,49,1,41.0,0,1-2 Year,Yes,29521.0,26.0,135,0
4461,Male,28,1,28.0,1,< 1 Year,No,39702.0,152.0,248,0
4462,Female,21,1,28.0,0,1-2 Year,Yes,44012.0,124.0,74,0
4463,Male,71,1,41.0,0,1-2 Year,No,45192.0,26.0,45,0
4464,Male,62,1,28.0,1,1-2 Year,No,30012.0,124.0,228,0
4465,Female,20,1,46.0,1,< 1 Year,Yes,2630.0,160.0,23,0
4466,Female,24,1,10.0,1,< 1 Year,No,27281.0,152.0,192,0
4467,Female,31,1,10.0,1,< 1 Year,No,28364.0,152.0,70,0
4468,Male,45,1,22.0,1,1-2 Year,No,31155.0,124.0,207,0
4469,Male,42,1,46.0,0,1-2 Year,Yes,41763.0,14.0,150,0
4470,Female,22,1,8.0,0,< 1 Year,Yes,42838.0,152.0,115,0
4471,Female,26,1,28.0,1,< 1 Year,No,44196.0,152.0,160,0
4472,Male,58,1,46.0,0,1-2 Year,Yes,28245.0,152.0,45,1
4473,Female,31,1,29.0,0,1-2 Year,Yes,2630.0,155.0,278,0
4474,Male,23,1,33.0,0,< 1 Year,Yes,2630.0,152.0,28,0
4475,Male,28,1,15.0,1,< 1 Year,No,45183.0,152.0,67,0
4476,Female,68,1,41.0,0,1-2 Year,Yes,27136.0,12.0,201,0
4477,Female,66,1,28.0,0,1-2 Year,Yes,28296.0,26.0,102,0
4478,Male,50,1,31.0,1,1-2 Year,No,2630.0,26.0,157,0
4479,Male,45,1,28.0,0,> 2 Years,Yes,28608.0,26.0,20,0
4480,Female,58,1,3.0,1,1-2 Year,No,34713.0,26.0,16,0
4481,Male,21,1,37.0,0,< 1 Year,Yes,37024.0,160.0,234,0
4482,Male,41,1,47.0,1,1-2 Year,No,42498.0,124.0,212,0
4483,Female,25,1,3.0,0,< 1 Year,Yes,2630.0,156.0,150,0
4484,Female,47,1,29.0,1,1-2 Year,No,21261.0,26.0,152,0
4485,Male,53,1,28.0,0,1-2 Year,Yes,51883.0,154.0,289,0
4486,Male,23,1,36.0,0,< 1 Year,Yes,31757.0,152.0,244,0
4487,Female,65,1,29.0,0,1-2 Year,Yes,23534.0,124.0,141,1
4488,Male,53,1,23.0,0,1-2 Year,Yes,27755.0,26.0,252,0
4489,Male,20,1,50.0,1,< 1 Year,No,42832.0,160.0,72,0
4490,Male,43,1,8.0,0,1-2 Year,No,50483.0,26.0,41,0
4491,Male,25,1,41.0,1,< 1 Year,No,31476.0,152.0,241,0
4492,Male,22,1,36.0,1,< 1 Year,No,33619.0,152.0,145,0
4493,Male,45,1,1.0,0,1-2 Year,Yes,2630.0,156.0,180,0
4494,Male,24,1,25.0,1,< 1 Year,No,56464.0,152.0,164,0
4495,Male,25,1,47.0,1,< 1 Year,No,33081.0,152.0,211,0
4496,Female,34,1,41.0,0,1-2 Year,Yes,25722.0,151.0,167,0
4497,Female,62,1,23.0,0,1-2 Year,Yes,2630.0,156.0,158,0
4498,Male,40,1,28.0,0,> 2 Years,Yes,27268.0,26.0,282,0
4499,Male,56,1,28.0,0,1-2 Year,Yes,48677.0,26.0,200,0
4500,Female,62,1,28.0,0,1-2 Year,Yes,55204.0,24.0,68,0
4501,Male,27,1,4.0,1,1-2 Year,No,24237.0,124.0,277,0
4502,Male,77,1,8.0,1,1-2 Year,No,38654.0,26.0,276,0
4503,Male,21,1,37.0,1,< 1 Year,No,37296.0,152.0,102,0
4504,Male,59,1,28.0,0,1-2 Year,No,2630.0,124.0,69,1
4505,Female,31,1,39.0,1,< 1 Year,No,27801.0,152.0,278,0
4506,Male,22,1,41.0,1,< 1 Year,No,30173.0,152.0,262,0
4507,Female,64,1,28.0,0,1-2 Year,Yes,57477.0,26.0,184,0
4508,Female,23,1,6.0,1,< 1 Year,No,26100.0,152.0,261,0
4509,Female,53,1,41.0,0,1-2 Year,Yes,2630.0,124.0,145,0
4510,Male,22,1,46.0,1,< 1 Year,No,32932.0,160.0,245,0
4511,Female,67,1,15.0,0,1-2 Year,Yes,38638.0,55.0,267,0
4512,Male,21,1,16.0,0,< 1 Year,Yes,26396.0,160.0,243,0
4513,Male,66,1,41.0,0,> 2 Years,Yes,32658.0,26.0,65,0
4514,Female,41,1,38.0,0,1-2 Year,Yes,36543.0,124.0,117,1
4515,Male,52,1,10.0,0,> 2 Years,Yes,34172.0,124.0,56,0
4516,Female,25,1,21.0,1,< 1 Year,No,29534.0,152.0,273,0
4517,Male,40,1,36.0,1,1-2 Year,No,32669.0,26.0,64,0
4518,Female,26,1,10.0,1,< 1 Year,No,30531.0,152.0,247,0
4519,Female,34,1,26.0,1,1-2 Year,No,23975.0,152.0,140,0
4520,Female,28,1,28.0,0,< 1 Year,Yes,25033.0,152.0,192,1
4521,Male,25,1,29.0,1,< 1 Year,No,25441.0,152.0,278,0
4522,Female,43,1,20.0,0,1-2 Year,Yes,2630.0,124.0,279,0
4523,Female,22,1,45.0,0,< 1 Year,Yes,30924.0,152.0,173,0
4524,Male,36,1,31.0,0,1-2 Year,Yes,2630.0,124.0,106,1
4525,Female,25,1,11.0,1,< 1 Year,No,28604.0,152.0,270,0
4526,Male,49,1,8.0,0,1-2 Year,Yes,31299.0,124.0,62,1
4527,Male,25,1,14.0,1,< 1 Year,No,32705.0,152.0,282,0
4528,Female,25,1,15.0,0,< 1 Year,Yes,25683.0,152.0,235,0
4529,Male,46,1,28.0,0,1-2 Year,Yes,53090.0,26.0,71,0
4530,Female,28,1,36.0,1,< 1 Year,No,32095.0,152.0,259,0
4531,Male,20,1,8.0,0,1-2 Year,Yes,34182.0,124.0,167,0
4532,Male,32,1,28.0,0,< 1 Year,Yes,51264.0,26.0,50,1
4533,Female,23,1,8.0,1,< 1 Year,No,22399.0,152.0,205,0
4534,Female,39,1,27.0,0,1-2 Year,Yes,27617.0,152.0,78,0
4535,Male,30,1,21.0,1,< 1 Year,No,28187.0,152.0,212,0
4536,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,52.0,287,0
4537,Male,60,1,47.0,0,> 2 Years,Yes,34954.0,26.0,161,1
4538,Male,67,1,28.0,1,1-2 Year,No,29200.0,124.0,107,0
4539,Male,49,1,3.0,0,1-2 Year,Yes,75027.0,29.0,294,0
4540,Male,57,1,28.0,0,> 2 Years,Yes,45809.0,25.0,101,1
4541,Female,26,1,18.0,0,< 1 Year,Yes,31765.0,152.0,170,0
4542,Male,24,1,41.0,1,< 1 Year,No,30332.0,152.0,172,0
4543,Male,49,1,28.0,0,> 2 Years,Yes,38937.0,122.0,125,0
4544,Male,26,1,15.0,1,< 1 Year,No,44444.0,152.0,225,0
4545,Female,25,1,44.0,1,< 1 Year,No,2630.0,152.0,77,0
4546,Male,50,1,46.0,0,1-2 Year,Yes,28617.0,124.0,85,1
4547,Male,72,1,48.0,0,1-2 Year,Yes,2630.0,26.0,288,0
4548,Female,22,1,46.0,0,< 1 Year,Yes,26407.0,152.0,89,0
4549,Female,40,1,28.0,1,1-2 Year,Yes,33587.0,26.0,190,0
4550,Female,49,1,28.0,0,1-2 Year,Yes,27943.0,124.0,97,1
4551,Female,25,1,8.0,1,< 1 Year,No,34966.0,152.0,190,0
4552,Male,35,1,15.0,0,1-2 Year,Yes,23640.0,152.0,87,0
4553,Male,25,1,37.0,0,< 1 Year,Yes,31816.0,152.0,249,0
4554,Female,41,1,31.0,0,1-2 Year,No,2630.0,124.0,52,0
4555,Male,43,1,28.0,0,1-2 Year,Yes,46425.0,26.0,28,0
4556,Male,74,1,28.0,0,1-2 Year,Yes,82968.0,26.0,55,0
4557,Male,63,1,28.0,0,1-2 Year,Yes,40968.0,26.0,193,0
4558,Male,62,1,41.0,0,1-2 Year,Yes,45109.0,12.0,161,0
4559,Male,25,1,28.0,1,< 1 Year,No,33349.0,152.0,138,0
4560,Female,22,1,46.0,1,< 1 Year,No,31917.0,152.0,11,0
4561,Male,25,1,7.0,0,< 1 Year,Yes,36299.0,152.0,132,0
4562,Female,28,1,8.0,0,< 1 Year,Yes,29034.0,152.0,280,0
4563,Male,24,1,46.0,0,< 1 Year,Yes,21148.0,124.0,244,0
4564,Female,24,1,20.0,1,< 1 Year,No,2630.0,152.0,25,0
4565,Male,80,1,28.0,0,1-2 Year,Yes,56478.0,122.0,78,0
4566,Male,28,1,30.0,0,< 1 Year,No,24825.0,152.0,152,0
4567,Male,52,1,17.0,0,1-2 Year,Yes,2630.0,156.0,30,0
4568,Male,73,1,41.0,0,1-2 Year,Yes,42584.0,12.0,277,0
4569,Male,69,1,23.0,1,1-2 Year,No,25219.0,122.0,198,0
4570,Male,21,1,30.0,1,< 1 Year,No,27160.0,152.0,44,0
4571,Female,24,1,6.0,1,< 1 Year,No,31138.0,152.0,255,0
4572,Female,30,1,21.0,1,< 1 Year,No,20352.0,152.0,248,0
4573,Female,23,1,37.0,1,< 1 Year,No,33512.0,152.0,133,0
4574,Female,22,1,3.0,0,< 1 Year,Yes,2630.0,159.0,89,0
4575,Male,24,1,49.0,1,< 1 Year,No,29611.0,152.0,176,0
4576,Female,22,1,15.0,1,< 1 Year,No,39237.0,152.0,104,0
4577,Female,24,1,11.0,1,< 1 Year,No,33253.0,152.0,270,0
4578,Female,68,1,28.0,1,1-2 Year,No,33365.0,26.0,212,0
4579,Female,52,1,28.0,0,> 2 Years,Yes,2630.0,26.0,85,1
4580,Female,50,1,28.0,0,1-2 Year,Yes,38563.0,26.0,86,0
4581,Female,27,1,39.0,1,< 1 Year,No,26570.0,152.0,60,0
4582,Female,28,1,16.0,1,< 1 Year,No,26242.0,151.0,154,0
4583,Female,28,1,11.0,1,< 1 Year,No,27273.0,152.0,33,0
4584,Female,29,1,28.0,0,1-2 Year,Yes,23357.0,156.0,84,0
4585,Male,37,1,33.0,0,1-2 Year,Yes,28261.0,124.0,84,0
4586,Male,72,1,7.0,1,1-2 Year,No,2630.0,26.0,228,0
4587,Female,24,1,13.0,0,< 1 Year,No,2630.0,152.0,131,0
4588,Male,47,1,28.0,0,1-2 Year,Yes,25303.0,122.0,136,0
4589,Female,27,1,27.0,1,< 1 Year,No,26790.0,151.0,42,0
4590,Male,45,1,28.0,0,1-2 Year,Yes,40426.0,122.0,241,0
4591,Female,22,1,8.0,1,< 1 Year,No,39816.0,152.0,156,0
4592,Female,31,1,28.0,0,< 1 Year,Yes,42425.0,155.0,50,1
4593,Female,49,1,28.0,0,1-2 Year,Yes,27596.0,26.0,199,1
4594,Male,22,1,8.0,1,< 1 Year,No,42880.0,152.0,225,0
4595,Male,34,1,29.0,0,1-2 Year,Yes,2630.0,154.0,140,0
4596,Female,24,1,21.0,1,< 1 Year,No,22949.0,152.0,261,0
4597,Female,44,1,8.0,0,1-2 Year,Yes,2630.0,157.0,288,0
4598,Female,48,1,46.0,0,1-2 Year,No,25933.0,26.0,60,0
4599,Male,41,1,28.0,0,1-2 Year,Yes,42653.0,26.0,160,1
4600,Male,24,1,29.0,1,< 1 Year,No,25820.0,152.0,69,0
4601,Female,55,1,48.0,1,1-2 Year,No,2630.0,26.0,218,0
4602,Male,42,1,8.0,1,1-2 Year,No,32034.0,124.0,149,0
4603,Male,38,1,28.0,0,> 2 Years,Yes,32910.0,156.0,85,0
4604,Female,23,1,50.0,1,< 1 Year,No,28578.0,152.0,144,0
4605,Female,36,1,28.0,0,1-2 Year,Yes,68843.0,26.0,168,0
4606,Female,47,1,28.0,0,> 2 Years,Yes,33313.0,26.0,230,0
4607,Female,29,1,30.0,1,< 1 Year,No,36501.0,140.0,246,0
4608,Male,25,1,8.0,1,< 1 Year,No,49389.0,152.0,213,0
4609,Female,25,1,16.0,1,< 1 Year,No,16417.0,152.0,176,0
4610,Female,23,1,23.0,1,< 1 Year,Yes,27168.0,152.0,19,0
4611,Female,36,1,28.0,0,1-2 Year,Yes,38219.0,26.0,218,1
4612,Male,65,1,28.0,0,1-2 Year,Yes,56999.0,26.0,147,0
4613,Male,47,1,28.0,1,1-2 Year,No,44494.0,26.0,47,0
4614,Male,33,1,2.0,1,1-2 Year,No,34696.0,124.0,276,0
4615,Female,25,1,45.0,1,< 1 Year,No,32641.0,152.0,204,0
4616,Male,22,1,35.0,0,< 1 Year,Yes,2630.0,154.0,36,0
4617,Female,50,1,28.0,0,1-2 Year,Yes,39617.0,26.0,205,1
4618,Female,38,1,28.0,0,1-2 Year,Yes,41424.0,124.0,271,0
4619,Male,50,1,45.0,1,1-2 Year,No,24141.0,124.0,168,0
4620,Male,53,1,28.0,0,1-2 Year,Yes,41870.0,35.0,117,1
4621,Female,54,1,24.0,1,1-2 Year,No,28930.0,122.0,177,0
4622,Female,39,1,19.0,0,1-2 Year,Yes,2630.0,157.0,272,1
4623,Female,42,1,11.0,0,1-2 Year,No,2630.0,157.0,149,1
4624,Male,21,1,15.0,0,< 1 Year,No,35001.0,152.0,229,0
4625,Male,28,1,15.0,1,< 1 Year,No,23919.0,152.0,30,0
4626,Male,29,1,28.0,1,< 1 Year,No,40580.0,152.0,14,0
4627,Male,43,1,11.0,1,1-2 Year,No,20604.0,124.0,81,0
4628,Female,25,1,6.0,0,< 1 Year,Yes,35573.0,152.0,178,0
4629,Male,76,1,3.0,0,1-2 Year,Yes,2630.0,124.0,41,0
4630,Female,38,1,8.0,0,1-2 Year,Yes,72190.0,26.0,225,0
4631,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,124.0,293,0
4632,Female,23,1,50.0,0,< 1 Year,Yes,40694.0,152.0,218,0
4633,Female,50,1,50.0,0,1-2 Year,Yes,39828.0,154.0,136,1
4634,Male,54,1,24.0,0,1-2 Year,Yes,2630.0,26.0,91,0
4635,Female,27,1,14.0,1,< 1 Year,No,23576.0,152.0,72,0
4636,Male,62,1,36.0,1,1-2 Year,No,31149.0,26.0,170,0
4637,Male,22,1,28.0,0,< 1 Year,Yes,43269.0,152.0,220,0
4638,Female,22,1,15.0,1,< 1 Year,No,32508.0,152.0,114,0
4639,Male,33,1,28.0,1,1-2 Year,Yes,47544.0,29.0,246,0
4640,Female,21,1,25.0,0,< 1 Year,No,27771.0,152.0,91,0
4641,Female,27,1,37.0,1,< 1 Year,No,39547.0,152.0,215,0
4642,Female,22,1,46.0,1,< 1 Year,No,37672.0,152.0,153,0
4643,Female,22,1,28.0,0,< 1 Year,Yes,38383.0,152.0,38,1
4644,Female,28,1,37.0,0,< 1 Year,Yes,35302.0,152.0,115,0
4645,Female,23,1,29.0,0,< 1 Year,Yes,28997.0,152.0,244,0
4646,Male,23,1,28.0,0,< 1 Year,No,50442.0,152.0,21,0
4647,Female,41,1,46.0,1,1-2 Year,No,24764.0,152.0,238,0
4648,Female,44,1,28.0,0,1-2 Year,Yes,41032.0,26.0,58,1
4649,Female,21,1,6.0,0,< 1 Year,Yes,38705.0,152.0,248,0
4650,Female,23,1,30.0,0,< 1 Year,Yes,26778.0,26.0,46,0
4651,Male,32,1,28.0,1,< 1 Year,No,30457.0,152.0,134,0
4652,Male,21,1,10.0,1,< 1 Year,No,20877.0,152.0,64,0
4653,Male,46,1,28.0,1,1-2 Year,Yes,43062.0,26.0,117,0
4654,Male,26,1,28.0,0,< 1 Year,Yes,38419.0,152.0,39,0
4655,Female,36,1,41.0,0,1-2 Year,Yes,44855.0,12.0,159,0
4656,Female,25,1,29.0,1,< 1 Year,No,28574.0,152.0,130,0
4657,Male,38,1,28.0,1,1-2 Year,No,32393.0,26.0,263,0
4658,Female,46,1,41.0,0,1-2 Year,Yes,2630.0,156.0,238,1
4659,Male,20,1,46.0,0,< 1 Year,Yes,37008.0,160.0,104,0
4660,Male,38,1,28.0,0,1-2 Year,Yes,62630.0,124.0,23,1
4661,Female,21,1,8.0,1,< 1 Year,No,44537.0,160.0,175,0
4662,Male,23,1,35.0,1,< 1 Year,No,41963.0,152.0,233,0
4663,Female,26,1,28.0,0,< 1 Year,Yes,25306.0,26.0,37,0
4664,Female,62,1,28.0,0,1-2 Year,Yes,45505.0,124.0,111,0
4665,Female,24,1,6.0,1,< 1 Year,No,24347.0,152.0,159,0
4666,Male,50,1,8.0,0,1-2 Year,No,48460.0,26.0,218,0
4667,Male,77,1,28.0,0,> 2 Years,Yes,2630.0,122.0,242,0
4668,Male,33,1,30.0,0,< 1 Year,Yes,2630.0,156.0,212,0
4669,Female,39,1,28.0,1,1-2 Year,No,35526.0,25.0,30,0
4670,Female,21,1,43.0,0,< 1 Year,Yes,39615.0,160.0,198,0
4671,Male,23,1,46.0,1,< 1 Year,No,19355.0,152.0,220,0
4672,Male,50,1,28.0,0,1-2 Year,Yes,41650.0,61.0,104,1
4673,Male,56,1,11.0,1,1-2 Year,No,33996.0,26.0,166,0
4674,Female,40,1,28.0,1,1-2 Year,No,2630.0,124.0,285,0
4675,Male,63,1,8.0,0,1-2 Year,Yes,67601.0,30.0,228,0
4676,Male,48,1,28.0,0,1-2 Year,Yes,23381.0,26.0,225,0
4677,Male,54,1,28.0,0,> 2 Years,Yes,35475.0,124.0,211,0
4678,Female,35,1,48.0,1,1-2 Year,No,2630.0,124.0,131,0
4679,Male,72,1,46.0,1,1-2 Year,No,36921.0,122.0,245,0
4680,Female,21,1,9.0,1,< 1 Year,No,42981.0,152.0,51,0
4681,Female,24,1,36.0,0,< 1 Year,No,33261.0,152.0,12,0
4682,Female,20,1,45.0,1,< 1 Year,No,43152.0,160.0,239,0
4683,Male,36,1,30.0,1,1-2 Year,No,24091.0,152.0,15,0
4684,Female,27,1,11.0,0,< 1 Year,Yes,2630.0,152.0,296,1
4685,Female,65,1,28.0,0,> 2 Years,Yes,31229.0,61.0,210,0
4686,Female,53,1,28.0,0,1-2 Year,Yes,19973.0,26.0,236,0
4687,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,25.0,30,1
4688,Male,32,1,6.0,0,1-2 Year,Yes,14566.0,156.0,23,0
4689,Male,54,1,47.0,0,< 1 Year,No,2630.0,1.0,21,0
4690,Male,50,1,46.0,0,> 2 Years,Yes,27247.0,91.0,163,0
4691,Male,23,1,35.0,1,< 1 Year,No,28183.0,152.0,154,0
4692,Male,24,1,3.0,1,< 1 Year,No,61196.0,152.0,21,0
4693,Male,30,1,18.0,1,< 1 Year,No,39661.0,152.0,206,0
4694,Male,44,1,28.0,1,1-2 Year,No,31099.0,124.0,190,0
4695,Male,22,1,28.0,0,1-2 Year,Yes,44278.0,124.0,294,0
4696,Male,41,1,8.0,1,1-2 Year,Yes,40659.0,26.0,104,0
4697,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,157.0,112,0
4698,Male,47,1,8.0,0,1-2 Year,Yes,33553.0,124.0,200,0
4699,Male,66,0,22.0,0,1-2 Year,Yes,25609.0,26.0,270,0
4700,Male,70,1,28.0,0,1-2 Year,Yes,42207.0,122.0,80,0
4701,Female,22,1,33.0,1,< 1 Year,No,33638.0,152.0,288,0
4702,Female,40,1,28.0,0,1-2 Year,Yes,50943.0,124.0,10,0
4703,Male,57,1,48.0,0,> 2 Years,Yes,2630.0,26.0,153,1
4704,Male,25,1,28.0,1,< 1 Year,No,42057.0,124.0,15,0
4705,Male,44,1,14.0,1,1-2 Year,No,28349.0,26.0,138,0
4706,Male,35,1,23.0,0,1-2 Year,Yes,22410.0,124.0,188,0
4707,Female,22,1,25.0,1,< 1 Year,No,25372.0,152.0,279,0
4708,Female,59,1,46.0,1,1-2 Year,No,28159.0,11.0,217,0
4709,Male,57,1,46.0,0,1-2 Year,Yes,29300.0,26.0,282,1
4710,Male,26,1,46.0,0,< 1 Year,No,52943.0,152.0,251,0
4711,Male,21,1,41.0,0,< 1 Year,Yes,50943.0,152.0,144,0
4712,Male,78,1,14.0,1,1-2 Year,No,2630.0,26.0,285,0
4713,Female,22,1,39.0,0,< 1 Year,Yes,109080.0,152.0,128,1
4714,Male,49,1,8.0,0,1-2 Year,Yes,29689.0,124.0,185,0
4715,Male,46,1,28.0,0,1-2 Year,Yes,42565.0,124.0,45,1
4716,Male,66,1,15.0,0,1-2 Year,No,32204.0,124.0,178,0
4717,Female,39,1,11.0,0,1-2 Year,Yes,2630.0,26.0,110,0
4718,Male,47,1,41.0,1,1-2 Year,No,26710.0,26.0,276,0
4719,Male,34,1,8.0,0,1-2 Year,Yes,35633.0,154.0,260,0
4720,Female,66,1,41.0,1,1-2 Year,No,28678.0,152.0,159,0
4721,Female,23,1,29.0,1,< 1 Year,No,24108.0,152.0,13,0
4722,Female,66,1,15.0,0,> 2 Years,Yes,35809.0,14.0,15,0
4723,Male,64,1,3.0,0,1-2 Year,Yes,30799.0,124.0,149,0
4724,Female,72,1,28.0,1,1-2 Year,No,48992.0,125.0,189,0
4725,Male,43,1,28.0,0,1-2 Year,Yes,28399.0,124.0,210,1
4726,Male,33,1,45.0,1,< 1 Year,No,2630.0,152.0,79,0
4727,Female,26,1,37.0,0,< 1 Year,No,31708.0,152.0,202,0
4728,Male,38,1,50.0,0,1-2 Year,Yes,22997.0,124.0,275,0
4729,Female,22,1,46.0,0,< 1 Year,Yes,54722.0,152.0,18,0
4730,Male,54,1,45.0,0,1-2 Year,Yes,25577.0,154.0,148,0
4731,Male,50,1,28.0,0,1-2 Year,Yes,47820.0,124.0,79,1
4732,Female,23,1,24.0,0,< 1 Year,Yes,43495.0,152.0,284,0
4733,Male,24,1,46.0,0,< 1 Year,Yes,32055.0,152.0,161,0
4734,Female,29,1,28.0,0,< 1 Year,Yes,30343.0,152.0,36,0
4735,Male,31,1,28.0,0,1-2 Year,Yes,36086.0,124.0,242,0
4736,Male,56,1,40.0,0,> 2 Years,Yes,38527.0,26.0,171,1
4737,Male,22,1,50.0,1,< 1 Year,No,31309.0,152.0,103,0
4738,Female,22,1,36.0,1,< 1 Year,No,34163.0,160.0,255,0
4739,Female,28,1,41.0,1,< 1 Year,No,25565.0,152.0,87,0
4740,Male,50,1,28.0,1,1-2 Year,No,123783.0,26.0,63,0
4741,Male,26,1,3.0,1,< 1 Year,No,2630.0,160.0,163,0
4742,Male,52,1,28.0,0,> 2 Years,Yes,43482.0,124.0,232,0
4743,Female,21,1,37.0,1,< 1 Year,Yes,36411.0,160.0,147,0
4744,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,279,0
4745,Female,22,1,10.0,1,< 1 Year,No,26380.0,152.0,108,0
4746,Male,40,1,8.0,0,1-2 Year,Yes,37696.0,124.0,270,0
4747,Male,76,1,23.0,1,1-2 Year,Yes,32216.0,124.0,116,0
4748,Male,23,1,8.0,1,< 1 Year,No,44347.0,152.0,91,0
4749,Male,32,1,35.0,0,< 1 Year,Yes,33154.0,152.0,253,0
4750,Female,45,1,15.0,0,> 2 Years,Yes,40264.0,157.0,17,0
4751,Male,69,1,13.0,0,1-2 Year,Yes,2630.0,26.0,179,0
4752,Male,51,1,40.0,0,1-2 Year,Yes,30166.0,124.0,199,0
4753,Male,25,1,27.0,1,< 1 Year,No,33230.0,152.0,278,0
4754,Male,39,1,20.0,1,1-2 Year,No,2630.0,124.0,195,0
4755,Female,30,1,41.0,1,< 1 Year,No,26252.0,152.0,12,0
4756,Male,48,1,37.0,0,1-2 Year,Yes,30461.0,26.0,76,0
4757,Male,43,1,28.0,0,1-2 Year,Yes,36810.0,13.0,271,0
4758,Female,22,1,15.0,1,< 1 Year,No,31884.0,152.0,296,0
4759,Female,21,1,46.0,1,< 1 Year,No,18481.0,160.0,287,0
4760,Male,64,1,17.0,0,1-2 Year,Yes,30807.0,26.0,152,0
4761,Male,38,1,28.0,0,1-2 Year,Yes,52628.0,26.0,187,0
4762,Female,25,1,8.0,1,< 1 Year,No,33247.0,152.0,85,0
4763,Male,23,1,28.0,1,< 1 Year,No,63436.0,152.0,73,0
4764,Female,23,1,49.0,0,< 1 Year,Yes,17439.0,26.0,238,0
4765,Female,33,1,46.0,0,< 1 Year,Yes,2630.0,152.0,173,0
4766,Male,26,1,8.0,1,< 1 Year,No,24366.0,152.0,69,0
4767,Male,24,1,30.0,1,< 1 Year,No,52564.0,152.0,216,0
4768,Male,46,1,8.0,1,1-2 Year,No,43654.0,124.0,86,0
